Country Name,Country Code,Series,Series Code,1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2025 [YR2025],2030 [YR2030],2035 [YR2035],2040 [YR2040],2045 [YR2045],2050 [YR2050],2055 [YR2055],2060 [YR2060],2065 [YR2065],2070 [YR2070],2075 [YR2075],2080 [YR2080],2085 [YR2085],2090 [YR2090],2095 [YR2095],2100 [YR2100]
Small states,SST,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, adjusted gender parity index (GPIA)",UIS.PRYA.12MO.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, both sexes (%)",UIS.PRYA.12MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, female (%)",UIS.PRYA.12MO.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, male (%)",UIS.PRYA.12MO.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),UIS.PRP.4,..,..,..,..,..,..,..,..,..,..,1.25914,12.254,12.33343,12.53462,12.02114,12.99951,12.62966,12.95856,11.33564,10.87171,11.99725,10.46645,12.35759,13.74361,14.61117,16.50028,16.79543,18.54253,18.17836,18.76307,21.20897,23.19993,22.38463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Proportion of 15-24 year-olds enrolled in vocational education, adjusted gender parity index (GPIA)",UIS.EV1524P.2T5.V.GPIA,0.69499,0.69473,0.68907,0.66997,0.66902,0.66086,0.67287,0.66131,0.64677,0.6542,0.65488,0.652,0.62185,0.63354,0.63961,0.66796,0.66672,0.66263,0.67071,0.67294,0.66813,0.65707,0.64182,0.65993,0.69455,0.70764,0.73274,0.70474,0.69228,0.67719,0.67774,0.69688,0.69006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,2.67077,2.57518,2.496,2.44815,2.36663,2.29123,2.18394,2.12685,2.1115,1.99733,1.87506,1.75331,1.8925,1.98701,2.07537,2.01682,2.04561,2.13014,2.13332,2.1048,1.96363,1.91227,1.73814,1.80546,1.78838,1.77134,1.93137,1.87852,1.89006,1.93891,1.97346,2.04716,2.05444,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Proportion of 15-24 year-olds enrolled in vocational education, female (%)",UIS.EV1524P.2T5.V.F,2.1432,2.05755,1.97767,1.90294,1.83283,1.75604,1.68799,1.62526,1.59415,1.48972,1.3975,1.34378,1.42779,1.52056,1.59391,1.60348,1.61908,1.67893,1.67937,1.66155,1.54069,1.48486,1.32395,1.39913,1.43461,1.43557,1.59993,1.5017,1.50491,1.52493,1.55071,1.64141,1.629,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Proportion of 15-24 year-olds enrolled in vocational education, male (%)",UIS.EV1524P.2T5.V.M,3.08378,2.96167,2.87008,2.84033,2.73957,2.65721,2.50865,2.45763,2.46477,2.27717,2.13398,2.06103,2.29605,2.40009,2.49202,2.40056,2.42844,2.53374,2.50389,2.46908,2.30598,2.25981,2.06282,2.12012,2.06551,2.02866,2.18348,2.13088,2.17384,2.25184,2.28806,2.35535,2.36066,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"School life expectancy, post-secondary non-tertiary, both sexes (years)",UIS.SLE.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"School life expectancy, post-secondary non-tertiary, female (years)",UIS.SLE.4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)",UIS.SLE.4.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"School life expectancy, post-secondary non-tertiary, male (years)",UIS.SLE.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Share of all students in post-secondary non-tertiary education enrolled in general programmes (%),UIS.GTVP.4.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Enrolment in post-secondary non-tertiary education, male (number)",UIS.E.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",UIS.GER.4.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19,19,19,19,19,19,19,19,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, adjusted gender parity index (GPIA)",UIS.PRYA.12MO.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81766,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, both sexes (%)",UIS.PRYA.12MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.57161,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, female (%)",UIS.PRYA.12MO.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.63094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, male (%)",UIS.PRYA.12MO.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.33974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),UIS.PRP.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Proportion of 15-24 year-olds enrolled in vocational education, adjusted gender parity index (GPIA)",UIS.EV1524P.2T5.V.GPIA,..,..,..,0,0,0,0,0,..,..,..,..,0,0,0,0,..,..,0,0,0,..,..,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,0,0,0,0,0,..,..,..,..,0,0,0,0,..,..,0,0,0,..,..,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Proportion of 15-24 year-olds enrolled in vocational education, female (%)",UIS.EV1524P.2T5.V.F,..,..,..,0,0,0,0,0,..,..,..,..,0,0,0,0,..,..,0,0,0,..,..,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Proportion of 15-24 year-olds enrolled in vocational education, male (%)",UIS.EV1524P.2T5.V.M,..,..,..,0,0,0,0,0,..,..,..,..,0,0,0,0,..,..,0,0,0,..,..,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"School life expectancy, post-secondary non-tertiary, both sexes (years)",UIS.SLE.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"School life expectancy, post-secondary non-tertiary, female (years)",UIS.SLE.4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)",UIS.SLE.4.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"School life expectancy, post-secondary non-tertiary, male (years)",UIS.SLE.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Share of all students in post-secondary non-tertiary education enrolled in general programmes (%),UIS.GTVP.4.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in post-secondary non-tertiary education, male (number)",UIS.E.4.M,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",UIS.GER.4.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, adjusted gender parity index (GPIA)",UIS.PRYA.12MO.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, both sexes (%)",UIS.PRYA.12MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, female (%)",UIS.PRYA.12MO.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, male (%)",UIS.PRYA.12MO.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),UIS.PRP.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Proportion of 15-24 year-olds enrolled in vocational education, adjusted gender parity index (GPIA)",UIS.EV1524P.2T5.V.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Proportion of 15-24 year-olds enrolled in vocational education, female (%)",UIS.EV1524P.2T5.V.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Proportion of 15-24 year-olds enrolled in vocational education, male (%)",UIS.EV1524P.2T5.V.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"School life expectancy, post-secondary non-tertiary, both sexes (years)",UIS.SLE.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"School life expectancy, post-secondary non-tertiary, female (years)",UIS.SLE.4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)",UIS.SLE.4.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"School life expectancy, post-secondary non-tertiary, male (years)",UIS.SLE.4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Share of all students in post-secondary non-tertiary education enrolled in general programmes (%),UIS.GTVP.4.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,..,..,..,..,..,..,..,..,..,..,..,..,147168,152137,134920,161036,170793,181062,150618,..,..,..,151421,146060,160314,214436,271882,313495,351256,362971,381826,369466,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,..,..,..,..,..,..,..,..,..,..,..,..,63233,63898,56666,64414,68317,72425,82706,..,..,..,77679,73411,84860,122383,157499,189054,212163,224906,238653,231751,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Enrolment in post-secondary non-tertiary education, male (number)",UIS.E.4.M,..,..,..,..,..,..,..,..,..,..,..,..,83935,88239,78254,..,102476,108637,67912,..,..,..,73742,72649,75454,92053,114383,124441,139093,138065,143173,137715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,8.17797,8.15567,6.99736,8.10976,8.39827,8.74189,7.16093,..,..,..,7.07904,6.91511,7.70296,10.44042,13.38225,15.57391,17.61779,18.3756,19.49306,18.97481,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..,..,..,..,..,7.07069,6.89423,5.9164,6.53311,6.76909,7.04994,7.93176,..,..,..,7.32173,7.00568,8.22086,12.01624,15.63595,18.94427,21.4631,22.95547,24.54934,23.966,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",UIS.GER.4.GPI,..,..,..,..,..,..,..,..,..,..,..,..,0.7626,0.73333,0.73365,0.67598,0.67668,0.67743,1.23873,..,..,..,1.0704,1.02633,1.14285,1.3516,1.4003,1.54519,1.55119,1.65524,1.69176,1.7057,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..,..,..,..,..,9.27183,9.40132,8.0643,9.66469,10.00332,10.40697,6.40311,..,..,..,6.84021,6.82594,7.19331,8.89038,11.16615,12.26017,13.83656,13.86837,14.51113,14.05054,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,..,..,..,..,..,..,..,..,..,..,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, adjusted gender parity index (GPIA)",UIS.PRYA.12MO.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,0.93184,0.95579,0.91602,0.95185,1.00416,..,..,..,..,..,..,..,..,..,1.21541,1.22562,1.23862,1.28408,1.15006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, both sexes (%)",UIS.PRYA.12MO,..,..,..,..,..,..,..,..,..,..,..,..,..,3.36966,2.98106,1.86117,2.78905,2.42692,..,..,..,..,..,..,..,..,..,2.83032,2.92102,2.70744,2.61188,2.50607,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, female (%)",UIS.PRYA.12MO.F,..,..,..,..,..,..,..,..,..,..,..,..,..,3.25782,2.91689,1.78324,2.72335,2.43174,..,..,..,..,..,..,..,..,..,3.16273,3.28348,3.06631,3.03567,2.7059,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, male (%)",UIS.PRYA.12MO.M,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4961,3.05182,1.94673,2.86111,2.42161,..,..,..,..,..,..,..,..,..,2.48143,2.54266,2.33463,2.1733,2.29986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),UIS.PRP.4,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..,..,0,..,..,4.0912,4.6796,4.73596,5.36902,9.16216,11.08725,12.81173,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Proportion of 15-24 year-olds enrolled in vocational education, adjusted gender parity index (GPIA)",UIS.EV1524P.2T5.V.GPIA,..,..,..,..,..,..,..,0.68588,..,..,..,..,0.76902,0.7071,0.70829,0.65002,0.6526,0.65149,0.62768,..,..,..,..,..,..,..,..,..,0.96249,..,1.19121,1.19518,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,..,..,..,0.60498,..,..,..,..,1.39634,1.69624,1.85646,1.98487,2.06547,2.12922,1.72919,..,..,..,..,..,..,..,..,..,2.4886,..,5.27372,5.06675,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
